final_rank,size,mp_id,hub_name,from_stop_id,from_stop_name,from_stop_area_id,from_stop_modes,to_stop_id,to_stop_name,to_stop_area_id,to_stop_modes,minimal_transfer_time_s,pair_type,within_confirmed_hub_node,candidate_for_later_change,review_note
10,small,510,Grillparzerstraße,106188,Grillparzerstraße,106184,bus,106186,Grillparzerstraße,106184,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106188,Grillparzerstraße,106184,bus,106187,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106188,Grillparzerstraße,106184,bus,106188,Grillparzerstraße,106184,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106188,Grillparzerstraße,106184,bus,106189,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106188,Grillparzerstraße,106184,bus,106190,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106189,Grillparzerstraße,106184,bus,106185,Grillparzerstraße,106184,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106189,Grillparzerstraße,106184,bus,106186,Grillparzerstraße,106184,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106189,Grillparzerstraße,106184,bus,106187,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106189,Grillparzerstraße,106184,bus,106188,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106189,Grillparzerstraße,106184,bus,106189,Grillparzerstraße,106184,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106189,Grillparzerstraße,106184,bus,106190,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106190,Grillparzerstraße,106184,bus,106185,Grillparzerstraße,106184,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106190,Grillparzerstraße,106184,bus,106186,Grillparzerstraße,106184,bus;tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106190,Grillparzerstraße,106184,bus,106187,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106190,Grillparzerstraße,106184,bus,106188,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106190,Grillparzerstraße,106184,bus,106189,Grillparzerstraße,106184,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
10,small,510,Grillparzerstraße,106190,Grillparzerstraße,106184,bus,106190,Grillparzerstraße,106184,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106660,Rotkreuzplatz,106659,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106660,Rotkreuzplatz,106659,bus,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106661,Rotkreuzplatz,106659,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106661,Rotkreuzplatz,106659,bus,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106662,Rotkreuzplatz,106659,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106662,Rotkreuzplatz,106659,bus,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106663,Rotkreuzplatz,106659,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106663,Rotkreuzplatz,106659,tram,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106664,Rotkreuzplatz,106659,tram,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106664,Rotkreuzplatz,106659,tram,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106665,Rotkreuzplatz,106659,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106665,Rotkreuzplatz,106659,bus,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106666,Rotkreuzplatz,106659,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106666,Rotkreuzplatz,106659,subway,106667,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106660,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106661,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106662,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106663,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106664,Rotkreuzplatz,106659,tram,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106665,Rotkreuzplatz,106659,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106666,Rotkreuzplatz,106659,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
11,small,27,Rotkreuzplatz,106667,Rotkreuzplatz,106659,subway,106667,Rotkreuzplatz,106659,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106320,Odeonsplatz,106319,bus,106320,Odeonsplatz,106319,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106320,Odeonsplatz,106319,bus,106321,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106320,Odeonsplatz,106319,bus,106322,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106320,Odeonsplatz,106319,bus,106323,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106320,Odeonsplatz,106319,bus,106324,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106320,Odeonsplatz,106319,bus,106325,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106321,Odeonsplatz,106319,bus,106320,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106321,Odeonsplatz,106319,bus,106321,Odeonsplatz,106319,bus,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106321,Odeonsplatz,106319,bus,106322,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106321,Odeonsplatz,106319,bus,106323,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106321,Odeonsplatz,106319,bus,106324,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106321,Odeonsplatz,106319,bus,106325,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106322,Odeonsplatz,106319,subway,106320,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106322,Odeonsplatz,106319,subway,106321,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106322,Odeonsplatz,106319,subway,106322,Odeonsplatz,106319,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106322,Odeonsplatz,106319,subway,106323,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106322,Odeonsplatz,106319,subway,106324,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106322,Odeonsplatz,106319,subway,106325,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106323,Odeonsplatz,106319,subway,106320,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106323,Odeonsplatz,106319,subway,106321,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106323,Odeonsplatz,106319,subway,106322,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106323,Odeonsplatz,106319,subway,106323,Odeonsplatz,106319,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106323,Odeonsplatz,106319,subway,106324,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106323,Odeonsplatz,106319,subway,106325,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106324,Odeonsplatz,106319,subway,106320,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106324,Odeonsplatz,106319,subway,106321,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106324,Odeonsplatz,106319,subway,106322,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106324,Odeonsplatz,106319,subway,106323,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106324,Odeonsplatz,106319,subway,106324,Odeonsplatz,106319,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106324,Odeonsplatz,106319,subway,106325,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106325,Odeonsplatz,106319,subway,106320,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106325,Odeonsplatz,106319,subway,106321,Odeonsplatz,106319,bus,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106325,Odeonsplatz,106319,subway,106322,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106325,Odeonsplatz,106319,subway,106323,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106325,Odeonsplatz,106319,subway,106324,Odeonsplatz,106319,subway,180,directed cross-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
12,small,1,Odeonsplatz (proxy for Galeriestraße),106325,Odeonsplatz,106319,subway,106325,Odeonsplatz,106319,subway,180,same-stop,yes,yes,Existing explicit MATSim relation only; no value has been changed.
